"time","event","prob","method","cif_lower","cif_upper","clone"
0.5,"Other modes",0,"Logistic‐model weights",0,0,"window_16_24"
1,"Overall survival",0.996326406064969,"Logistic‐model weights",0.995310605511465,0.997371936419292,"window_16_24"
1,"Vaginal delivery",0.00350766166351534,"Logistic‐model weights",0.00253677382039763,0.00451237852005292,"window_16_24"
1,"Other modes",0.000165932271516293,"Logistic‐model weights",0,0.000440775975863035,"window_16_24"
1.5,"Overall survival",0.993832463445748,"Logistic‐model weights",0.992589426877756,0.995099515712343,"window_16_24"
1.5,"Vaginal delivery",0.00600160428273639,"Logistic‐model weights",0.00473477091020568,0.00727156426907695,"window_16_24"
1.5,"Other modes",0.000165932271516293,"Logistic‐model weights",0,0.000440775975863035,"window_16_24"
2,"Overall survival",0.990720544275287,"Logistic‐model weights",0.989362722633399,0.992217457795987,"window_16_24"
2,"Vaginal delivery",0.00900234842793279,"Logistic‐model weights",0.00736887259750069,0.0103552292220343,"window_16_24"
2,"Other modes",0.000277107296780691,"Logistic‐model weights",5.54922586449263e-05,0.000540523572536674,"window_16_24"
2.5,"Overall survival",0.987149739921757,"Logistic‐model weights",0.985528601561325,0.989064360067771,"window_16_24"
2.5,"Vaginal delivery",0.0124056694990835,"Logistic‐model weights",0.0106981341660456,0.014016458887201,"window_16_24"
2.5,"Other modes",0.00044459057916063,"Logistic‐model weights",0.000166981986910504,0.000777978326323503,"window_16_24"
3,"Overall survival",0.982947583736027,"Logistic‐model weights",0.981210840423181,0.985064928604738,"window_16_24"
3,"Vaginal delivery",0.0163839932960266,"Logistic‐model weights",0.0143978211114733,0.0181386501683791,"window_16_24"
3,"Other modes",0.000668422967947862,"Logistic‐model weights",0.000333620614835167,0.00109887062817388,"window_16_24"
3.5,"Overall survival",0.977925129384021,"Logistic‐model weights",0.975770756917862,0.980015030926997,"window_16_24"
3.5,"Vaginal delivery",0.0210101309940283,"Logistic‐model weights",0.0190063434498636,0.0229494441108994,"window_16_24"
3.5,"Other modes",0.00106473962195211,"Logistic‐model weights",0.00061806934653013,0.00155456536234377,"window_16_24"
4,"Overall survival",0.971198486921086,"Logistic‐model weights",0.968718820325057,0.973687613268897,"window_16_24"
4,"Vaginal delivery",0.0273376191423631,"Logistic‐model weights",0.0248503460388071,0.0298032955066421,"window_16_24"
4,"Other modes",0.00146389393655215,"Logistic‐model weights",0.000902078894919203,0.00200928240403098,"window_16_24"
4.5,"Overall survival",0.964624254646687,"Logistic‐model weights",0.962018522463919,0.967319105814636,"window_16_24"
4.5,"Vaginal delivery",0.0336235267569714,"Logistic‐model weights",0.0310147142959475,0.0362254318781221,"window_16_24"
4.5,"Other modes",0.00175221859634196,"Logistic‐model weights",0.00119025676098273,0.00231954360579119,"window_16_24"
5,"Overall survival",0.957963348407254,"Logistic‐model weights",0.955084408615594,0.961124213895357,"window_16_24"
5,"Vaginal delivery",0.0399334552311122,"Logistic‐model weights",0.0368501201097882,0.0427873152871337,"window_16_24"
5,"Other modes",0.00210319636163509,"Logistic‐model weights",0.00148568981574629,0.00271184845192198,"window_16_24"
5.5,"Overall survival",0.950366694379597,"Logistic‐model weights",0.947236166432313,0.953803656634678,"window_16_24"
5.5,"Vaginal delivery",0.0471124218509235,"Logistic‐model weights",0.0437982695234363,0.0501038078160744,"window_16_24"
5.5,"Other modes",0.0025208837694803,"Logistic‐model weights",0.00186018827175064,0.003205315989879,"window_16_24"
6,"Overall survival",0.941246996391339,"Logistic‐model weights",0.937954126695595,0.944849875228358,"window_16_24"
6,"Vaginal delivery",0.056050124356775,"Logistic‐model weights",0.0526549691800829,0.0591615323771024,"window_16_24"
6,"Other modes",0.00270287925188657,"Logistic‐model weights",0.00201364795479328,0.00337790508237052,"window_16_24"
6.5,"Overall survival",0.931012826447464,"Logistic‐model weights",0.92702137993805,0.934776502343486,"window_16_24"
6.5,"Vaginal delivery",0.0658527377111526,"Logistic‐model weights",0.0618720094065822,0.0696681626185597,"window_16_24"
6.5,"Other modes",0.00313443584138373,"Logistic‐model weights",0.00234254933356392,0.0039020971714029,"window_16_24"
7,"Overall survival",0.920691723467352,"Logistic‐model weights",0.915955303354592,0.924889321535446,"window_16_24"
7,"Vaginal delivery",0.0757315262151027,"Logistic‐model weights",0.0713738038728054,0.0801814026391649,"window_16_24"
7,"Other modes",0.00357675031754552,"Logistic‐model weights",0.00273647894143329,0.00441634035148619,"window_16_24"
7.5,"Overall survival",0.910382728694501,"Logistic‐model weights",0.905113087402503,0.915092663298599,"window_16_24"
7.5,"Vaginal delivery",0.0857792980244964,"Logistic‐model weights",0.0811537620565768,0.0908307217831169,"window_16_24"
7.5,"Other modes",0.0038379732810029,"Logistic‐model weights",0.00295751463744798,0.00470999368482643,"window_16_24"
8,"Overall survival",0.89868453587718,"Logistic‐model weights",0.893141109508023,0.903586853638119,"window_16_24"
8,"Vaginal delivery",0.096026451691021,"Logistic‐model weights",0.0914883572457725,0.101041799296913,"window_16_24"
8,"Other modes",0.00528901243179913,"Logistic‐model weights",0.00429704593090322,0.00631365218585696,"window_16_24"
8.5,"Overall survival",0.887962971273693,"Logistic‐model weights",0.882082543899972,0.892717526935326,"window_16_24"
8.5,"Vaginal delivery",0.106134154052867,"Logistic‐model weights",0.101270696001839,0.111640432089066,"window_16_24"
8.5,"Other modes",0.0059028746734409,"Logistic‐model weights",0.00486007136924379,0.00703989831577077,"window_16_24"
9,"Overall survival",0.875110381588893,"Logistic‐model weights",0.869404617077426,0.880047613662325,"window_16_24"
9,"Vaginal delivery",0.118283857563537,"Logistic‐model weights",0.113270655526231,0.124079715455703,"window_16_24"
9,"Other modes",0.00660576084756991,"Logistic‐model weights",0.00549619401869601,0.0078262542648688,"window_16_24"
9.5,"Overall survival",0.863387058557908,"Logistic‐model weights",0.857461889558259,0.868015201570548,"window_16_24"
9.5,"Vaginal delivery",0.129281655502321,"Logistic‐model weights",0.124529458693455,0.134946844439788,"window_16_24"
9.5,"Other modes",0.00733128593977141,"Logistic‐model weights",0.00606033786193698,0.00864020005918945,"window_16_24"
10,"Overall survival",0.852673498384161,"Logistic‐model weights",0.846540289864859,0.857612045320704,"window_16_24"
10,"Vaginal delivery",0.139625386628646,"Logistic‐model weights",0.13506376729451,0.145802496875287,"window_16_24"
10,"Other modes",0.00770111498719431,"Logistic‐model weights",0.0063585928212201,0.00909606193492178,"window_16_24"
10.5,"Overall survival",0.842210836545852,"Logistic‐model weights",0.835587178001076,0.847727883716771,"window_16_24"
10.5,"Vaginal delivery",0.149398444771211,"Logistic‐model weights",0.143969756380816,0.156045171841661,"window_16_24"
10.5,"Other modes",0.00839071868293698,"Logistic‐model weights",0.00710025448919206,0.00976492022152208,"window_16_24"
11,"Overall survival",0.830523248642943,"Logistic‐model weights",0.823997364357552,0.836433747790933,"window_16_24"
11,"Vaginal delivery",0.160612398413433,"Logistic‐model weights",0.155082442327568,0.16702721682425,"window_16_24"
11,"Other modes",0.0088643529436241,"Logistic‐model weights",0.00750254610120271,0.0102573297402653,"window_16_24"
11.5,"Overall survival",0.820275626271593,"Logistic‐model weights",0.814074597237087,0.826693327101483,"window_16_24"
11.5,"Vaginal delivery",0.170364000312716,"Logistic‐model weights",0.164471075134053,0.176682461719149,"window_16_24"
11.5,"Other modes",0.00936037341569187,"Logistic‐model weights",0.00806177476460077,0.0107815845286652,"window_16_24"
12,"Overall survival",0.809585988198333,"Logistic‐model weights",0.802776093907484,0.816130620608751,"window_16_24"
12,"Vaginal delivery",0.180641624065155,"Logistic‐model weights",0.174423163284503,0.187484112155615,"window_16_24"
12,"Other modes",0.00977238773651186,"Logistic‐model weights",0.00848020559196797,0.0112078698788346,"window_16_24"
12.5,"Overall survival",0.799579563766703,"Logistic‐model weights",0.792704954767153,0.806493963588355,"window_16_24"
12.5,"Vaginal delivery",0.189696326641254,"Logistic‐model weights",0.18315577275548,0.196797297149062,"window_16_24"
12.5,"Other modes",0.0107241095920427,"Logistic‐model weights",0.00936397443743769,0.0123012824425466,"window_16_24"
13,"Overall survival",0.791050478350697,"Logistic‐model weights",0.784520452497575,0.797870772954564,"window_16_24"
13,"Vaginal delivery",0.197864605492464,"Logistic‐model weights",0.191518606902414,0.204246054663282,"window_16_24"
13,"Other modes",0.0110849161568393,"Logistic‐model weights",0.00973207273767305,0.0127856130519276,"window_16_24"
13.5,"Overall survival",0.779352397883955,"Logistic‐model weights",0.772153977257974,0.786578134897155,"window_16_24"
13.5,"Vaginal delivery",0.209287320783069,"Logistic‐model weights",0.202372353320307,0.216341168600331,"window_16_24"
13.5,"Other modes",0.0113602813329766,"Logistic‐model weights",0.00997554314094852,0.0131101256417168,"window_16_24"
14,"Overall survival",0.769758705331364,"Logistic‐model weights",0.762831712974604,0.776473894153699,"window_16_24"
14,"Vaginal delivery",0.218296794468181,"Logistic‐model weights",0.211459342105613,0.225480075861496,"window_16_24"
14,"Other modes",0.0119445002004564,"Logistic‐model weights",0.0104321797176667,0.0137097015472762,"window_16_24"
14.5,"Overall survival",0.75918857564132,"Logistic‐model weights",0.752308420213823,0.766506439323222,"window_16_24"
14.5,"Vaginal delivery",0.228081068043712,"Logistic‐model weights",0.221038665296429,0.235020353758108,"window_16_24"
14.5,"Other modes",0.0127303563149677,"Logistic‐model weights",0.011184959903925,0.0146875029169483,"window_16_24"
15,"Overall survival",0.747295597883569,"Logistic‐model weights",0.739864223744832,0.754891898341376,"window_16_24"
15,"Vaginal delivery",0.239662465398078,"Logistic‐model weights",0.231945919033566,0.246508341920816,"window_16_24"
15,"Other modes",0.0130419367183539,"Logistic‐model weights",0.0113981542746447,0.0150033878946326,"window_16_24"
15.5,"Overall survival",0.738771132973074,"Logistic‐model weights",0.731127271057728,0.746254038542504,"window_16_24"
15.5,"Vaginal delivery",0.247447154909114,"Logistic‐model weights",0.239733491509535,0.254393618741669,"window_16_24"
15.5,"Other modes",0.0137817121178124,"Logistic‐model weights",0.0120339781610684,0.015839060858065,"window_16_24"
16,"Overall survival",0.727561594233867,"Logistic‐model weights",0.719800342629738,0.734901481608439,"window_16_24"
16,"Vaginal delivery",0.257769662558061,"Logistic‐model weights",0.249975754705906,0.265218731278492,"window_16_24"
16,"Other modes",0.0146687432080727,"Logistic‐model weights",0.01287831794254,0.0168530262032521,"window_16_24"
16.5,"Overall survival",0.717195042160514,"Logistic‐model weights",0.708417129273464,0.725221163043381,"window_16_24"
16.5,"Vaginal delivery",0.267697111688077,"Logistic‐model weights",0.2598076742589,0.275541210070605,"window_16_24"
16.5,"Other modes",0.01510784615141,"Logistic‐model weights",0.0132181072808625,0.0174143064914418,"window_16_24"
17,"Overall survival",0.7068534922754,"Logistic‐model weights",0.698674265802747,0.714916648876776,"window_16_24"
17,"Vaginal delivery",0.276775967286162,"Logistic‐model weights",0.268604175386541,0.284254202926466,"window_16_24"
17,"Other modes",0.0163705404384385,"Logistic‐model weights",0.0142866939742861,0.0187528244063891,"window_16_24"
17.5,"Overall survival",0.69384652942281,"Logistic‐model weights",0.684938049172303,0.703085150420324,"window_16_24"
17.5,"Vaginal delivery",0.28765388857146,"Logistic‐model weights",0.278817299335136,0.295981599806005,"window_16_24"
17.5,"Other modes",0.0184995820057302,"Logistic‐model weights",0.0164438803566078,0.0209096280642411,"window_16_24"
18,"Overall survival",0.681198449457911,"Logistic‐model weights",0.671772875401475,0.690980040649443,"window_16_24"
18,"Vaginal delivery",0.299169821532854,"Logistic‐model weights",0.290439822607662,0.308041527492744,"window_16_24"
18,"Other modes",0.0196317290092355,"Logistic‐model weights",0.0173693566837772,0.0221116863598712,"window_16_24"
18.5,"Overall survival",0.668450885646004,"Logistic‐model weights",0.659409109704379,0.677497205344143,"window_16_24"
18.5,"Vaginal delivery",0.310918404866866,"Logistic‐model weights",0.302332262472675,0.319808886102714,"window_16_24"
18.5,"Other modes",0.0206307094871309,"Logistic‐model weights",0.0184361929572269,0.0232060281283442,"window_16_24"
19,"Overall survival",0.654870624452962,"Logistic‐model weights",0.644632244335579,0.663485752405366,"window_16_24"
19,"Vaginal delivery",0.322358526996633,"Logistic‐model weights",0.313468007964333,0.331776037318269,"window_16_24"
19,"Other modes",0.0227708485504058,"Logistic‐model weights",0.0202734160806823,0.0253273192693807,"window_16_24"
19.5,"Overall survival",0.641754870576917,"Logistic‐model weights",0.632231061052742,0.651030570568092,"window_16_24"
19.5,"Vaginal delivery",0.33355569527871,"Logistic‐model weights",0.324822381319842,0.342696678271516,"window_16_24"
19.5,"Other modes",0.0246894341443736,"Logistic‐model weights",0.0218749815765635,0.0273885353464499,"window_16_24"
20,"Overall survival",0.627609434576945,"Logistic‐model weights",0.61737628957886,0.63713117755332,"window_16_24"
20,"Vaginal delivery",0.345554264264237,"Logistic‐model weights",0.336557425526083,0.354316417229794,"window_16_24"
20,"Other modes",0.0268363011588193,"Logistic‐model weights",0.0234992267428977,0.029896538567464,"window_16_24"
20.5,"Overall survival",0.615949885844695,"Logistic‐model weights",0.606308363806461,0.625835051437372,"window_16_24"
20.5,"Vaginal delivery",0.355654253903471,"Logistic‐model weights",0.346548467803274,0.364110176130436,"window_16_24"
20.5,"Other modes",0.0283958602518349,"Logistic‐model weights",0.0250226334310368,0.0313002292014563,"window_16_24"
21,"Overall survival",0.604735325674351,"Logistic‐model weights",0.595140403641592,0.613894536412011,"window_16_24"
21,"Vaginal delivery",0.365434138861846,"Logistic‐model weights",0.356054411980396,0.373977107036125,"window_16_24"
21,"Other modes",0.0298305354638036,"Logistic‐model weights",0.0264492463492258,0.0329422951214948,"window_16_24"
21.5,"Overall survival",0.591916325775159,"Logistic‐model weights",0.583587695476394,0.601313894981402,"window_16_24"
21.5,"Vaginal delivery",0.376703326667374,"Logistic‐model weights",0.367757483314371,0.385211826359205,"window_16_24"
21.5,"Other modes",0.0313803475574672,"Logistic‐model weights",0.0279081895540814,0.0344921356935711,"window_16_24"
22,"Overall survival",0.579191280414384,"Logistic‐model weights",0.570474502269998,0.588987895547421,"window_16_24"
22,"Vaginal delivery",0.388203742507454,"Logistic‐model weights",0.378523621643358,0.39665554078988,"window_16_24"
22,"Other modes",0.0326049770781629,"Logistic‐model weights",0.0288618074375569,0.035448380806292,"window_16_24"
22.5,"Overall survival",0.56782175712148,"Logistic‐model weights",0.559236614372536,0.578044739471814,"window_16_24"
22.5,"Vaginal delivery",0.397681774161959,"Logistic‐model weights",0.388445180967161,0.405367456121679,"window_16_24"
22.5,"Other modes",0.0344964687165614,"Logistic‐model weights",0.0307439413571005,0.0377548971786059,"window_16_24"
23,"Overall survival",0.554843306299008,"Logistic‐model weights",0.545807552414649,0.564955464495918,"window_16_24"
23,"Vaginal delivery",0.407837377498101,"Logistic‐model weights",0.397740382320248,0.416203018039158,"window_16_24"
23,"Other modes",0.037319316202892,"Logistic‐model weights",0.033215760352573,0.0409215763542628,"window_16_24"
23.5,"Overall survival",0.542105788811386,"Logistic‐model weights",0.533471426660169,0.552299367728642,"window_16_24"
23.5,"Vaginal delivery",0.418333339145486,"Logistic‐model weights",0.407989098760987,0.42636745073397,"window_16_24"
23.5,"Other modes",0.0395608720431292,"Logistic‐model weights",0.0356116079211018,0.0429700721395166,"window_16_24"
24,"Overall survival",0.530379413741523,"Logistic‐model weights",0.521895851228587,0.541307333526214,"window_16_24"
24,"Vaginal delivery",0.427815642143681,"Logistic‐model weights",0.41738710204734,0.436129492818729,"window_16_24"
24,"Other modes",0.0418049441147973,"Logistic‐model weights",0.0375685242633352,0.0455371051037628,"window_16_24"
24.5,"Overall survival",0.472658598338843,"Logistic‐model weights",0.458755005633279,0.488597906445642,"window_16_24"
24.5,"Vaginal delivery",0.467263167320159,"Logistic‐model weights",0.453414330824345,0.480111657030156,"window_16_24"
24.5,"Other modes",0.0600782343409992,"Logistic‐model weights",0.0535816676708534,0.0670267181488203,"window_16_24"
25,"Overall survival",0.431784228658707,"Logistic‐model weights",0.418297908121869,0.449257210543813,"window_16_24"
25,"Vaginal delivery",0.499055299008911,"Logistic‐model weights",0.48393445942367,0.513713101324,"window_16_24"
25,"Other modes",0.0691604723323837,"Logistic‐model weights",0.0605865459909906,0.0763728442735217,"window_16_24"
25.5,"Overall survival",0.381668773148689,"Logistic‐model weights",0.365440363763664,0.400004313023284,"window_16_24"
25.5,"Vaginal delivery",0.535723288417213,"Logistic‐model weights",0.519241231162641,0.550632222018801,"window_16_24"
25.5,"Other modes",0.0826079384340996,"Logistic‐model weights",0.0718800691565721,0.0923119682666301,"window_16_24"
26,"Overall survival",0.349905702277311,"Logistic‐model weights",0.332015842492259,0.370317707308247,"window_16_24"
26,"Vaginal delivery",0.561586164034064,"Logistic‐model weights",0.544046628655885,0.578001240969995,"window_16_24"
26,"Other modes",0.0885081336886253,"Logistic‐model weights",0.0784714458037974,0.0969777694393189,"window_16_24"
26.5,"Overall survival",0.325293712940389,"Logistic‐model weights",0.306714731851846,0.346950640518786,"window_16_24"
26.5,"Vaginal delivery",0.580382848961222,"Logistic‐model weights",0.561342192409243,0.596994835924083,"window_16_24"
26.5,"Other modes",0.0943234380983903,"Logistic‐model weights",0.0837134508443724,0.103624602746238,"window_16_24"
27,"Overall survival",0.298853364583406,"Logistic‐model weights",0.280031697523606,0.320390788329744,"window_16_24"
27,"Vaginal delivery",0.602982101845964,"Logistic‐model weights",0.583263051806152,0.619607146620978,"window_16_24"
27,"Other modes",0.0981645335706311,"Logistic‐model weights",0.0876983574274687,0.107990514270645,"window_16_24"
27.5,"Overall survival",0.273318453523811,"Logistic‐model weights",0.255014952828983,0.295436253399184,"window_16_24"
27.5,"Vaginal delivery",0.620708433128935,"Logistic‐model weights",0.601517067503546,0.63676373327192,"window_16_24"
27.5,"Other modes",0.105973113347256,"Logistic‐model weights",0.0941577471031068,0.116693207031944,"window_16_24"
28,"Overall survival",0.254092081497047,"Logistic‐model weights",0.235576113270059,0.276217164491501,"window_16_24"
28,"Vaginal delivery",0.635468846828801,"Logistic‐model weights",0.615646556116118,0.653570370834418,"window_16_24"
28,"Other modes",0.110439071674153,"Logistic‐model weights",0.0971892834938417,0.121865730263932,"window_16_24"
28.5,"Overall survival",0.227305127743288,"Logistic‐model weights",0.209626380437591,0.247064629020086,"window_16_24"
28.5,"Vaginal delivery",0.65447326416939,"Logistic‐model weights",0.635663664962214,0.67272698695383,"window_16_24"
28.5,"Other modes",0.118221608087323,"Logistic‐model weights",0.104339890222674,0.131206081495407,"window_16_24"
29,"Overall survival",0.208970757810759,"Logistic‐model weights",0.190833501623902,0.229040162939214,"window_16_24"
29,"Vaginal delivery",0.669599051100122,"Logistic‐model weights",0.648809540887952,0.689316827229768,"window_16_24"
29,"Other modes",0.121430191089121,"Logistic‐model weights",0.107228672790237,0.133281724057478,"window_16_24"
29.5,"Overall survival",0.189343563422393,"Logistic‐model weights",0.170772913905799,0.206523624957041,"window_16_24"
29.5,"Vaginal delivery",0.683973681450483,"Logistic‐model weights",0.661746813079847,0.702153407696261,"window_16_24"
29.5,"Other modes",0.126682755127127,"Logistic‐model weights",0.113500054377361,0.138837341356145,"window_16_24"
30,"Overall survival",0.167595381686861,"Logistic‐model weights",0.152438084993767,0.184075401964298,"window_16_24"
30,"Vaginal delivery",0.700501149027927,"Logistic‐model weights",0.679991552041491,0.719468678527261,"window_16_24"
30,"Other modes",0.131903469285214,"Logistic‐model weights",0.117833850644518,0.144407556901641,"window_16_24"
30.5,"Overall survival",0.148886686785742,"Logistic‐model weights",0.133681198044666,0.167221331404048,"window_16_24"
30.5,"Vaginal delivery",0.713390162702759,"Logistic‐model weights",0.693722023902552,0.731410534728894,"window_16_24"
30.5,"Other modes",0.1377231505115,"Logistic‐model weights",0.123714211327045,0.150348614706909,"window_16_24"
31,"Overall survival",0.134436666809846,"Logistic‐model weights",0.119208412504391,0.151590185544842,"window_16_24"
31,"Vaginal delivery",0.72460948755944,"Logistic‐model weights",0.704271434150584,0.7437246397292,"window_16_24"
31,"Other modes",0.140953845630715,"Logistic‐model weights",0.125839960789437,0.153229306190291,"window_16_24"
31.5,"Overall survival",0.120156556797378,"Logistic‐model weights",0.10607331872908,0.13328870938601,"window_16_24"
31.5,"Vaginal delivery",0.737580148620975,"Logistic‐model weights",0.718849306725464,0.757227680153302,"window_16_24"
31.5,"Other modes",0.142263294581648,"Logistic‐model weights",0.127950837553312,0.154569428046303,"window_16_24"
32,"Overall survival",0.107788780159878,"Logistic‐model weights",0.0944213560479742,0.122616005626161,"window_16_24"
32,"Vaginal delivery",0.744764190381954,"Logistic‐model weights",0.725115712262421,0.763209654985746,"window_16_24"
32,"Other modes",0.14744702945817,"Logistic‐model weights",0.132525174748411,0.161967922517463,"window_16_24"
32.5,"Overall survival",0.0972456751131894,"Logistic‐model weights",0.0836523908070104,0.112431607804022,"window_16_24"
32.5,"Vaginal delivery",0.75264425986644,"Logistic‐model weights",0.732721399919674,0.771065939768496,"window_16_24"
32.5,"Other modes",0.150110065020372,"Logistic‐model weights",0.135342007076841,0.16404636580013,"window_16_24"
33,"Overall survival",0.0869303366789546,"Logistic‐model weights",0.0731667516363337,0.101509905616983,"window_16_24"
33,"Vaginal delivery",0.759675820579996,"Logistic‐model weights",0.739382550534279,0.778895866028177,"window_16_24"
33,"Other modes",0.153393842741051,"Logistic‐model weights",0.138630203916581,0.167974466960767,"window_16_24"
33.5,"Overall survival",0.0795938136381529,"Logistic‐model weights",0.0672089323427865,0.0934129653975775,"window_16_24"
33.5,"Vaginal delivery",0.764838196693037,"Logistic‐model weights",0.743854608865197,0.784553042815655,"window_16_24"
33.5,"Other modes",0.155567989668811,"Logistic‐model weights",0.140597491302766,0.171089214032747,"window_16_24"
34,"Overall survival",0.0685701637325997,"Logistic‐model weights",0.0577679082129263,0.0813065197900099,"window_16_24"
34,"Vaginal delivery",0.772660180465133,"Logistic‐model weights",0.752263465945321,0.791561658442617,"window_16_24"
34,"Other modes",0.158769655802268,"Logistic‐model weights",0.143279077227167,0.173812178916887,"window_16_24"
34.5,"Overall survival",0.0607927268446815,"Logistic‐model weights",0.0506309214922554,0.0735246508976236,"window_16_24"
34.5,"Vaginal delivery",0.777882128706173,"Logistic‐model weights",0.757726133222226,0.795718192592558,"window_16_24"
34.5,"Other modes",0.161325144449147,"Logistic‐model weights",0.145633736270106,0.177414102304516,"window_16_24"
35,"Overall survival",0.052888719153562,"Logistic‐model weights",0.0433218153856767,0.0641622303895564,"window_16_24"
35,"Vaginal delivery",0.783096646916807,"Logistic‐model weights",0.764260015822593,0.801272891049935,"window_16_24"
35,"Other modes",0.164014633929632,"Logistic‐model weights",0.148151997286648,0.179864651733622,"window_16_24"
35.5,"Overall survival",0.0443923747553453,"Logistic‐model weights",0.0341969996444891,0.0550194837642899,"window_16_24"
35.5,"Vaginal delivery",0.789666732813988,"Logistic‐model weights",0.770784096110568,0.807063494624853,"window_16_24"
35.5,"Other modes",0.165940892430668,"Logistic‐model weights",0.150275121918957,0.182046493249359,"window_16_24"
36,"Overall survival",0.0411112064278355,"Logistic‐model weights",0.0318144378794683,0.0500930379960972,"window_16_24"
36,"Vaginal delivery",0.79229459011493,"Logistic‐model weights",0.773224329105734,0.810140954977166,"window_16_24"
36,"Other modes",0.166594203457236,"Logistic‐model weights",0.150482223647316,0.183359530988258,"window_16_24"
36.5,"Overall survival",0.0372274139172564,"Logistic‐model weights",0.0277181501340292,0.0463435068207479,"window_16_24"
36.5,"Vaginal delivery",0.794878264716282,"Logistic‐model weights",0.777045230367649,0.811275854346362,"window_16_24"
36.5,"Other modes",0.167894321366463,"Logistic‐model weights",0.15158823957189,0.184726142963919,"window_16_24"
37,"Overall survival",0.03411602489921,"Logistic‐model weights",0.0258505464425126,0.0434919876350253,"window_16_24"
37,"Vaginal delivery",0.796080471904953,"Logistic‐model weights",0.778718597176359,0.813337244106825,"window_16_24"
37,"Other modes",0.169803503195839,"Logistic‐model weights",0.153048181117294,0.18649021324112,"window_16_24"
37.5,"Overall survival",0.0315372472735138,"Logistic‐model weights",0.0237788760050153,0.0401311051490475,"window_16_24"
37.5,"Vaginal delivery",0.798659249530649,"Logistic‐model weights",0.781323722696121,0.814298277822753,"window_16_24"
37.5,"Other modes",0.169803503195839,"Logistic‐model weights",0.153048181117294,0.18649021324112,"window_16_24"
38,"Overall survival",0.0268730524655739,"Logistic‐model weights",0.0192930680084239,0.0342665602052023,"window_16_24"
38,"Vaginal delivery",0.802687385804808,"Logistic‐model weights",0.785487965532686,0.818742065300651,"window_16_24"
38,"Other modes",0.170439561729619,"Logistic‐model weights",0.153426429993305,0.187198835083971,"window_16_24"
38.5,"Overall survival",0.024931202706154,"Logistic‐model weights",0.0178474741435653,0.0322286439889363,"window_16_24"
38.5,"Vaginal delivery",0.802687385804808,"Logistic‐model weights",0.785487965532686,0.818742065300651,"window_16_24"
38.5,"Other modes",0.172381411489039,"Logistic‐model weights",0.156574235152807,0.188137571738481,"window_16_24"
39,"Overall survival",0.0203614224079289,"Logistic‐model weights",0.013274684584054,0.0267918135874156,"window_16_24"
39,"Vaginal delivery",0.805874381769806,"Logistic‐model weights",0.788462800902679,0.822187366653655,"window_16_24"
39,"Other modes",0.173764195822267,"Logistic‐model weights",0.157611927829685,0.190773380366808,"window_16_24"
39.5,"Overall survival",0.0172027452781722,"Logistic‐model weights",0.0105295431337639,0.0245187619115251,"window_16_24"
39.5,"Vaginal delivery",0.808392452577552,"Logistic‐model weights",0.791659260329123,0.823247045271436,"window_16_24"
39.5,"Other modes",0.174404802144277,"Logistic‐model weights",0.158576931385561,0.191108688851814,"window_16_24"
40,"Overall survival",0.0132613778330926,"Logistic‐model weights",0.00720499740750861,0.0195108283463366,"window_16_24"
40,"Vaginal delivery",0.812333820022632,"Logistic‐model weights",0.795519543170359,0.828200340462082,"window_16_24"
40,"Other modes",0.174404802144277,"Logistic‐model weights",0.158576931385561,0.191108688851814,"window_16_24"
40.5,"Overall survival",0.0105985049128134,"Logistic‐model weights",0.00546842281606462,0.0159696951700983,"window_16_24"
40.5,"Vaginal delivery",0.814996692942911,"Logistic‐model weights",0.797081084896525,0.830916404399964,"window_16_24"
40.5,"Other modes",0.174404802144277,"Logistic‐model weights",0.158576931385561,0.191108688851814,"window_16_24"
41,"Overall survival",0.00857528539976974,"Logistic‐model weights",0.00396060892311055,0.0131210140034867,"window_16_24"
41,"Vaginal delivery",0.816372889036505,"Logistic‐model weights",0.799026521206303,0.832398147411624,"window_16_24"
41,"Other modes",0.175051825563727,"Logistic‐model weights",0.159060512471676,0.191785613562535,"window_16_24"
41.5,"Overall survival",0.00857528539976974,"Logistic‐model weights",0.00396060892311055,0.0131210140034867,"window_16_24"
41.5,"Vaginal delivery",0.816372889036505,"Logistic‐model weights",0.799026521206303,0.832398147411624,"window_16_24"
41.5,"Other modes",0.175051825563727,"Logistic‐model weights",0.159060512471676,0.191785613562535,"window_16_24"
42,"Overall survival",0.00791159652178558,"Logistic‐model weights",0.0034108452200346,0.0125538598947947,"window_16_24"
42,"Vaginal delivery",0.817036577914489,"Logistic‐model weights",0.799166718927941,0.83347247789908,"window_16_24"
42,"Other modes",0.175051825563727,"Logistic‐model weights",0.159060512471676,0.191785613562535,"window_16_24"
42.5,"Overall survival",0.00791159652178558,"Logistic‐model weights",0.0034108452200346,0.0125538598947947,"window_16_24"
42.5,"Vaginal delivery",0.817036577914489,"Logistic‐model weights",0.799166718927941,0.83347247789908,"window_16_24"
42.5,"Other modes",0.175051825563727,"Logistic‐model weights",0.159060512471676,0.191785613562535,"window_16_24"
43,"Overall survival",0.00718688087919871,"Logistic‐model weights",0.0028209753999009,0.0114602513252013,"window_16_24"
43,"Vaginal delivery",0.817761293557076,"Logistic‐model weights",0.800490007465076,0.833613542693037,"window_16_24"
43,"Other modes",0.175051825563727,"Logistic‐model weights",0.159060512471676,0.191785613562535,"window_16_24"
